timestamp,energy_consumed_kWh,temperature_C,humidity_%,wind_speed_mps,is_sunny,cloud_cover_%,solar_irradiance_Wm2,air_density_kgm3,precipitation_mm,runoff_coefficient
2020-01-03 18:15:00,36618.17,13.8,45.9,7.1,0,26.7,620.7,1.229,2.1,0.06
2020-01-03 18:30:00,39628.52,21.8,41.6,4.7,1,82.1,174.3,1.205,8.5,0.09
2020-01-03 18:45:00,36596.04,23.8,36.4,8.5,1,54.2,446.3,1.199,7.4,0.09
2020-01-03 19:00:00,38266.06,13.8,47.7,9.9,1,52.5,399.3,1.229,0.5,0.05
2020-01-03 19:15:00,37836.08,16.8,42.5,4.3,1,17.4,723.0,1.22,5.7,0.08
2020-01-03 19:30:00,39740.24,14.5,45.5,4.8,0,7.7,858.0,1.227,6.7,0.08
2020-01-03 19:45:00,39193.83,13.3,33.4,7.8,1,40.7,476.6,1.23,8.9,0.09
2020-01-03 20:00:00,38576.45,14.5,46.2,1.9,0,78.3,188.5,1.227,5.4,0.08
2020-01-03 20:15:00,39558.04,23.0,47.1,4.4,0,92.6,63.3,1.201,8.1,0.09
2020-01-03 20:30:00,36557.9,18.3,34.3,7.6,1,93.8,57.8,1.215,0.4,0.05
2020-01-03 20:45:00,36675.32,10.4,39.5,5.8,0,85.4,125.2,1.239,3.2,0.07
2020-01-03 21:00:00,19984.98,20.1,38.2,8.0,0,95.4,39.1,1.21,2.2,0.06
2020-01-03 21:15:00,18730.98,10.3,45.9,4.3,1,0.1,834.4,1.239,2.8,0.06
2020-01-03 21:30:00,18801.49,10.6,34.9,3.9,1,44.0,454.1,1.238,5.0,0.08
2020-01-03 21:45:00,18809.34,20.9,30.0,5.1,0,90.7,78.1,1.207,5.9,0.08
2020-01-03 22:00:00,18560.66,15.7,43.4,4.6,1,44.0,510.1,1.223,0.8,0.05
2020-01-03 22:15:00,18787.98,10.2,35.6,7.6,0,29.0,639.0,1.239,1.4,0.06
2020-01-03 22:30:00,19885.85,24.0,35.1,5.3,0,0.8,898.5,1.198,4.1,0.07
2020-01-03 22:45:00,19904.79,10.3,31.6,1.2,1,54.3,383.9,1.239,1.6,0.06
2020-01-03 23:00:00,18554.69,19.0,38.2,4.7,0,11.2,886.4,1.213,6.0,0.08
2020-01-03 23:15:00,19496.84,24.5,41.1,1.1,1,28.0,602.5,1.197,0.2,0.05
2020-01-03 23:30:00,19030.21,21.3,41.5,2.3,0,69.4,296.2,1.206,5.1,0.08
2020-01-03 23:45:00,19724.35,15.3,47.3,6.7,0,83.2,166.6,1.224,5.9,0.08
2020-01-04 00:00:00,18517.09,19.4,41.9,9.7,1,59.0,374.0,1.212,0.6,0.05
2020-01-04 00:15:00,18318.51,22.6,38.0,1.4,1,61.9,311.4,1.202,1.1,0.06
2020-01-04 00:30:00,18901.23,12.6,49.8,1.3,1,78.5,178.2,1.232,0.3,0.05
2020-01-04 00:45:00,19515.58,11.6,41.0,6.5,0,42.4,550.1,1.235,5.3,0.08
2020-01-04 01:00:00,18400.53,16.3,38.0,6.2,0,3.7,959.7,1.221,8.4,0.09
2020-01-04 01:15:00,18968.38,21.0,40.7,9.5,1,57.7,402.9,1.207,0.5,0.05
2020-01-04 01:30:00,19490.15,16.1,34.3,6.2,1,87.1,117.0,1.222,8.4,0.09
2020-01-04 01:45:00,18381.33,12.5,38.8,1.5,0,44.1,494.1,1.233,2.3,0.06
2020-01-04 02:00:00,18750.27,21.8,49.5,2.8,1,89.9,100.8,1.205,2.6,0.06
2020-01-04 02:15:00,18854.59,14.4,46.5,8.0,0,88.7,99.9,1.227,4.3,0.07
2020-01-04 02:30:00,19551.87,20.3,36.9,2.8,0,40.1,581.7,1.209,10.0,0.1
2020-01-04 02:45:00,18781.13,22.8,49.4,5.6,1,13.6,745.6,1.202,9.6,0.1
2020-01-04 03:00:00,19626.63,16.2,30.2,7.5,0,18.0,799.9,1.221,8.7,0.09
2020-01-04 03:15:00,19170.23,19.3,42.7,2.4,1,28.1,694.6,1.212,7.5,0.09
2020-01-04 03:30:00,20023.22,20.5,37.9,8.8,0,70.5,238.4,1.209,5.8,0.08
2020-01-04 03:45:00,18324.55,15.7,34.8,7.8,0,82.0,151.4,1.223,3.2,0.07
2020-01-04 04:00:00,18819.83,12.9,41.7,8.3,0,20.9,790.9,1.231,0.5,0.05
2020-01-04 04:15:00,19067.19,19.4,38.9,4.2,1,81.9,154.7,1.212,2.0,0.06
2020-01-04 04:30:00,19546.54,16.6,32.7,8.1,1,66.4,300.8,1.22,1.8,0.06
2020-01-04 04:45:00,18403.71,19.6,44.5,9.4,1,28.6,616.7,1.211,3.9,0.07
2020-01-04 05:00:00,18926.69,23.4,33.7,1.6,0,75.6,237.6,1.2,8.9,0.09
2020-01-04 05:15:00,20000.84,11.5,44.0,6.3,1,89.4,85.6,1.236,6.1,0.08
2020-01-04 05:30:00,20022.1,24.0,41.4,3.2,1,96.4,29.6,1.198,6.9,0.08
2020-01-04 05:45:00,18860.97,17.4,41.8,1.7,1,37.7,561.3,1.218,0.3,0.05
2020-01-04 06:00:00,33997.27,10.1,47.5,1.2,0,18.5,800.0,1.24,6.3,0.08
2020-01-04 06:15:00,37095.34,19.6,38.5,5.1,1,75.3,208.6,1.211,9.4,0.1
2020-01-04 06:30:00,37212.06,11.9,46.5,5.6,1,41.1,560.1,1.234,7.9,0.09
2020-01-04 06:45:00,35626.24,19.9,46.0,4.7,0,48.1,504.4,1.21,2.1,0.06
2020-01-04 07:00:00,36572.14,11.2,43.0,7.7,0,43.8,553.0,1.236,9.1,0.1
2020-01-04 07:15:00,36152.01,15.7,43.7,8.0,1,82.2,177.4,1.223,8.2,0.09
2020-01-04 07:30:00,35745.68,19.3,34.6,2.0,0,56.1,414.9,1.212,0.5,0.05
2020-01-04 07:45:00,37202.89,17.0,45.1,2.5,0,45.3,453.8,1.219,3.5,0.07
2020-01-04 08:00:00,37086.66,21.3,46.6,3.3,1,10.9,852.2,1.206,7.7,0.09
2020-01-04 08:15:00,36344.07,13.2,34.6,1.6,1,46.8,524.8,1.23,6.4,0.08
2020-01-04 08:30:00,35010.7,17.1,33.5,8.5,1,2.7,813.3,1.219,5.9,0.08
2020-01-04 08:45:00,35817.14,20.4,43.8,2.8,0,82.9,160.5,1.209,3.3,0.07
2020-01-04 09:00:00,18409.75,11.3,30.8,6.3,0,72.7,264.0,1.236,1.4,0.06
2020-01-04 09:15:00,18749.96,12.6,35.6,9.0,0,70.4,239.3,1.232,4.9,0.07
2020-01-04 09:30:00,19882.22,22.0,34.0,5.8,0,90.6,83.9,1.204,5.3,0.08
2020-01-04 09:45:00,19729.83,19.2,32.5,8.4,0,84.1,156.0,1.212,8.9,0.09
2020-01-04 10:00:00,19867.15,15.5,39.1,6.7,1,76.1,239.0,1.224,6.8,0.08
2020-01-04 10:15:00,19056.94,13.1,38.8,2.8,0,3.2,820.0,1.231,6.4,0.08
2020-01-04 10:30:00,19685.89,19.9,45.0,6.9,0,67.1,309.6,1.21,9.3,0.1
2020-01-04 10:45:00,18588.22,19.9,49.7,6.1,1,84.2,146.0,1.21,9.1,0.1
2020-01-04 11:00:00,19263.77,10.7,41.7,9.0,1,54.7,382.3,1.238,1.9,0.06
2020-01-04 11:15:00,18807.44,13.0,33.8,4.2,1,10.5,777.9,1.231,2.7,0.06
2020-01-04 11:30:00,18967.32,19.8,43.4,6.4,1,22.4,630.6,1.211,0.5,0.05
2020-01-04 11:45:00,19405.56,19.1,34.6,3.9,1,82.3,144.9,1.213,7.8,0.09
2020-01-04 12:00:00,25079.58,16.6,41.3,9.1,1,2.4,795.0,1.22,2.0,0.06
2020-01-04 12:15:00,23483.57,21.1,38.5,3.7,0,18.3,814.7,1.207,8.6,0.09
2020-01-04 12:30:00,25435.5,22.4,35.0,3.2,1,86.4,126.7,1.203,1.3,0.06
2020-01-04 12:45:00,24848.03,15.3,40.1,2.5,0,14.0,721.0,1.224,7.0,0.09
2020-01-04 13:00:00,24675.88,11.8,42.5,3.4,1,12.9,767.1,1.235,7.4,0.09
2020-01-04 13:15:00,25559.19,15.5,31.0,2.7,0,40.7,548.7,1.224,5.1,0.08
2020-01-04 13:30:00,24271.49,15.2,48.8,7.1,0,23.9,681.4,1.224,8.0,0.09
2020-01-04 13:45:00,25624.31,23.0,30.2,7.5,1,43.6,489.5,1.201,7.9,0.09
2020-01-04 14:00:00,23576.69,19.5,47.4,5.9,1,92.8,70.6,1.212,2.2,0.06
2020-01-04 14:15:00,25330.72,15.5,47.8,1.3,1,40.5,586.6,1.224,4.4,0.07
2020-01-04 14:30:00,25803.35,10.6,37.7,9.7,1,20.0,709.4,1.238,6.5,0.08
2020-01-04 14:45:00,25002.03,21.2,38.0,1.8,1,49.7,443.7,1.206,1.9,0.06
2020-01-04 15:00:00,25831.66,17.7,45.9,6.9,0,43.4,565.0,1.217,6.3,0.08
2020-01-04 15:15:00,24168.24,17.6,42.3,9.8,0,32.6,620.6,1.217,2.8,0.06
2020-01-04 15:30:00,23867.22,18.3,31.4,8.4,1,90.6,88.9,1.215,0.3,0.05
2020-01-04 15:45:00,23806.6,10.8,38.6,2.9,1,24.9,618.6,1.238,5.7,0.08
2020-01-04 16:00:00,18278.47,12.6,31.3,3.7,1,16.4,811.4,1.232,0.4,0.05
2020-01-04 16:15:00,19044.12,20.4,41.7,4.2,0,83.1,137.7,1.209,3.0,0.07
2020-01-04 16:30:00,18792.11,17.8,45.8,4.8,0,5.2,790.5,1.217,7.2,0.09
2020-01-04 16:45:00,19463.06,16.6,42.6,5.1,0,2.1,970.2,1.22,4.6,0.07
2020-01-04 17:00:00,19124.22,23.8,41.5,2.5,0,34.0,634.6,1.199,0.8,0.05
2020-01-04 17:15:00,18313.86,17.0,37.5,2.2,0,5.2,839.1,1.219,9.3,0.1
2020-01-04 17:30:00,18980.72,11.3,34.8,8.0,1,61.2,364.9,1.236,7.4,0.09
2020-01-04 17:45:00,19987.13,10.7,42.0,4.4,0,46.9,451.1,1.238,9.1,0.1
2020-01-04 18:00:00,36503.16,19.6,37.3,7.4,1,71.2,265.3,1.211,0.4,0.05
2020-01-04 18:15:00,38828.53,21.3,32.7,2.2,0,94.2,57.5,1.206,9.0,0.1
2020-01-04 18:30:00,38029.26,16.3,44.2,5.4,0,57.4,375.7,1.221,8.0,0.09
2020-01-04 18:45:00,39319.68,15.2,41.9,7.0,0,7.8,819.3,1.224,2.9,0.06
2020-01-04 19:00:00,39330.98,20.1,43.9,3.1,1,46.8,516.6,1.21,2.3,0.06
2020-01-04 19:15:00,38274.89,13.0,41.8,1.8,1,60.9,317.8,1.231,1.5,0.06
2020-01-04 19:30:00,38695.68,24.3,40.5,4.0,0,16.2,688.3,1.197,3.6,0.07
2020-01-04 19:45:00,38266.56,22.7,43.3,8.7,1,97.4,25.2,1.202,5.3,0.08
2020-01-04 20:00:00,38407.6,13.4,44.8,8.8,1,1.7,867.1,1.23,1.2,0.06
2020-01-04 20:15:00,36489.87,14.5,34.5,3.1,1,62.1,372.0,1.227,7.2,0.09
2020-01-04 20:30:00,38508.04,20.0,38.0,4.9,0,19.0,677.2,1.21,6.8,0.08
2020-01-04 20:45:00,40044.2,11.8,38.7,4.1,0,4.1,776.0,1.235,4.5,0.07
2020-01-04 21:00:00,18951.29,19.0,41.4,4.0,0,36.8,557.2,1.213,1.5,0.06
2020-01-04 21:15:00,19239.76,18.0,34.3,8.1,0,98.5,13.9,1.216,8.2,0.09
2020-01-04 21:30:00,19228.85,18.1,30.4,2.3,1,37.2,618.9,1.216,7.2,0.09
2020-01-04 21:45:00,19955.88,11.7,46.3,8.3,0,92.4,64.3,1.235,3.2,0.07
2020-01-04 22:00:00,18897.13,13.9,34.6,8.7,0,18.4,723.1,1.228,1.7,0.06
2020-01-04 22:15:00,18724.43,12.4,44.6,7.4,0,17.7,775.8,1.233,3.0,0.07
2020-01-04 22:30:00,18877.12,11.2,37.4,1.1,1,18.3,718.7,1.236,0.6,0.05
2020-01-04 22:45:00,18787.5,13.6,37.5,3.5,1,2.5,863.1,1.229,6.2,0.08
2020-01-04 23:00:00,19253.15,11.7,42.7,7.2,1,83.2,136.6,1.235,3.5,0.07
2020-01-04 23:15:00,20072.89,17.6,31.1,3.3,1,84.4,147.7,1.217,9.9,0.1
2020-01-04 23:30:00,19067.8,17.7,39.5,2.9,1,9.4,782.7,1.217,3.3,0.07
2020-01-04 23:45:00,19447.55,17.7,40.2,3.7,1,42.0,499.7,1.217,2.8,0.06
2020-01-05 00:00:00,19495.56,22.7,35.2,6.7,0,63.0,335.1,1.202,0.4,0.05
2020-01-05 00:15:00,19216.88,14.6,48.5,6.6,0,46.8,468.7,1.226,6.8,0.08
2020-01-05 00:30:00,19219.44,11.3,47.8,8.7,1,61.2,374.1,1.236,0.9,0.05
2020-01-05 00:45:00,19555.02,22.8,49.2,8.7,1,82.5,142.7,1.202,9.3,0.1
2020-01-05 01:00:00,18592.89,20.6,36.9,8.8,1,57.5,349.7,1.208,6.6,0.08
2020-01-05 01:15:00,19549.69,21.5,35.2,3.5,0,1.7,831.1,1.206,7.5,0.09
2020-01-05 01:30:00,18395.66,16.8,39.1,7.3,0,54.8,383.3,1.22,5.6,0.08
2020-01-05 01:45:00,19637.68,23.2,40.5,2.5,0,20.0,693.3,1.2,8.2,0.09
2020-01-05 02:00:00,19349.33,17.6,38.4,9.2,0,36.5,602.5,1.217,8.9,0.09
2020-01-05 02:15:00,18767.54,18.2,44.4,5.3,1,0.4,993.6,1.215,5.2,0.08
2020-01-05 02:30:00,19521.35,19.0,44.6,5.8,1,40.9,524.3,1.213,9.3,0.1
2020-01-05 02:45:00,19261.6,11.5,31.1,6.7,1,91.0,85.0,1.236,8.1,0.09
2020-01-05 03:00:00,18892.88,17.5,35.3,4.2,1,10.4,861.4,1.218,6.4,0.08
2020-01-05 03:15:00,19737.4,12.0,48.7,1.6,0,58.8,385.6,1.234,4.7,0.07
2020-01-05 03:30:00,18760.54,18.3,42.5,9.8,1,69.9,263.4,1.215,4.2,0.07
2020-01-05 03:45:00,18633.09,14.1,32.1,9.6,0,83.0,155.8,1.228,6.8,0.08
2020-01-05 04:00:00,20044.9,11.6,49.4,9.2,1,35.5,635.3,1.235,3.7,0.07
2020-01-05 04:15:00,19465.56,23.7,41.2,2.2,1,95.8,34.6,1.199,4.2,0.07
2020-01-05 04:30:00,18860.62,10.2,46.2,6.4,0,36.4,620.6,1.239,7.4,0.09
2020-01-05 04:45:00,19310.03,16.9,40.2,3.1,0,73.8,210.0,1.219,0.7,0.05
2020-01-05 05:00:00,19322.67,15.2,35.2,4.7,1,38.6,540.1,1.224,1.1,0.06
2020-01-05 05:15:00,18281.07,18.0,32.1,5.2,1,85.7,118.1,1.216,2.5,0.06
2020-01-05 05:30:00,18611.77,22.1,33.1,8.1,0,97.7,20.0,1.204,7.0,0.09
2020-01-05 05:45:00,19810.7,17.4,40.3,9.4,0,74.8,230.9,1.218,5.9,0.08
2020-01-05 06:00:00,34510.39,18.8,46.2,7.2,1,79.2,190.4,1.214,8.5,0.09
2020-01-05 06:15:00,35847.0,18.9,47.4,8.7,1,93.6,57.1,1.213,0.2,0.05
2020-01-05 06:30:00,34532.9,10.9,47.7,4.9,0,9.3,862.9,1.237,3.4,0.07
2020-01-05 06:45:00,36586.31,16.3,45.4,6.4,1,51.9,455.2,1.221,2.6,0.06
2020-01-05 07:00:00,35424.99,13.9,34.9,6.9,0,57.5,362.6,1.228,0.4,0.05
2020-01-05 07:15:00,35739.42,12.0,41.8,6.0,1,78.9,182.1,1.234,0.6,0.05
2020-01-05 07:30:00,34009.71,11.4,42.4,2.8,0,8.4,825.9,1.236,4.8,0.07
2020-01-05 07:45:00,37030.42,10.5,42.0,3.6,1,45.4,503.2,1.239,0.5,0.05
2020-01-05 08:00:00,36610.63,18.5,48.7,6.6,0,80.9,180.6,1.215,1.5,0.06
2020-01-05 08:15:00,36436.66,13.5,35.8,4.1,1,72.8,248.8,1.23,4.7,0.07
2020-01-05 08:30:00,36797.83,16.3,48.3,2.1,0,5.1,867.7,1.221,7.5,0.09
2020-01-05 08:45:00,34499.91,15.3,30.4,9.9,0,93.7,62.2,1.224,5.1,0.08
2020-01-05 09:00:00,20107.55,21.4,45.2,7.2,0,28.5,678.8,1.206,6.1,0.08
2020-01-05 09:15:00,19804.18,14.1,34.2,7.2,1,53.2,419.4,1.228,5.2,0.08
2020-01-05 09:30:00,18689.45,19.9,34.1,5.5,1,42.8,460.0,1.21,9.7,0.1
2020-01-05 09:45:00,18294.08,21.4,33.6,5.6,0,74.0,221.8,1.206,6.0,0.08
2020-01-05 10:00:00,18567.76,12.5,48.9,4.6,0,23.9,741.7,1.233,6.5,0.08
2020-01-05 10:15:00,19593.91,23.5,48.6,4.9,0,41.5,534.5,1.2,3.0,0.07
2020-01-05 10:30:00,18825.83,17.1,31.7,8.7,0,98.9,10.3,1.219,9.8,0.1
2020-01-05 10:45:00,19443.09,24.3,40.6,6.0,0,88.8,107.8,1.197,1.4,0.06
2020-01-05 11:00:00,19949.91,21.9,43.1,5.9,0,1.1,959.8,1.204,6.6,0.08
2020-01-05 11:15:00,18651.39,10.6,46.6,8.7,0,39.4,570.0,1.238,2.8,0.06
2020-01-05 11:30:00,20106.4,13.9,43.2,5.6,1,37.8,508.4,1.228,0.7,0.05
2020-01-05 11:45:00,19318.73,15.9,39.4,1.4,1,37.3,545.7,1.222,7.8,0.09
2020-01-05 12:00:00,25741.25,12.4,42.8,2.5,1,72.2,277.1,1.233,4.5,0.07
2020-01-05 12:15:00,23518.96,11.3,43.3,1.3,0,89.0,108.0,1.236,8.5,0.09
2020-01-05 12:30:00,23964.43,11.7,37.3,4.7,1,35.6,585.0,1.235,7.3,0.09
2020-01-05 12:45:00,24213.26,20.8,37.3,2.3,1,25.0,617.4,1.208,8.3,0.09
2020-01-05 13:00:00,24764.23,16.3,47.0,8.1,0,99.9,1.0,1.221,6.0,0.08
2020-01-05 13:15:00,23977.91,12.2,36.8,7.1,1,7.3,748.8,1.233,0.6,0.05
2020-01-05 13:30:00,23877.78,24.8,31.2,4.2,1,31.6,556.3,1.196,2.0,0.06
2020-01-05 13:45:00,25561.63,12.2,44.9,2.2,1,90.3,89.6,1.233,7.2,0.09
2020-01-05 14:00:00,24869.44,13.5,43.2,9.2,0,33.1,639.8,1.23,3.7,0.07
2020-01-05 14:15:00,25657.69,19.6,49.3,1.4,0,22.8,673.5,1.211,6.7,0.08
2020-01-05 14:30:00,23694.36,20.2,41.0,3.5,1,51.0,421.7,1.209,5.5,0.08
2020-01-05 14:45:00,25421.5,13.6,44.6,6.9,1,43.1,504.4,1.229,1.0,0.06
2020-01-05 15:00:00,25598.66,10.6,43.8,9.7,1,10.8,794.8,1.238,4.8,0.07
2020-01-05 15:15:00,24416.08,23.5,38.7,1.3,1,89.0,103.9,1.2,3.9,0.07
2020-01-05 15:30:00,24955.61,14.4,45.2,4.9,0,80.9,181.0,1.227,6.8,0.08
2020-01-05 15:45:00,23462.24,24.3,42.2,9.8,0,53.5,395.0,1.197,6.8,0.08
2020-01-05 16:00:00,19796.67,10.1,30.3,2.2,0,52.7,460.0,1.24,7.1,0.09
2020-01-05 16:15:00,19365.68,20.9,39.8,1.4,0,27.4,600.3,1.207,1.2,0.06
2020-01-05 16:30:00,20014.74,23.3,33.7,6.5,0,62.3,348.8,1.2,4.0,0.07
2020-01-05 16:45:00,19918.44,24.4,34.2,3.7,1,71.5,230.3,1.197,5.6,0.08
2020-01-05 17:00:00,19142.5,19.7,47.1,1.2,1,56.5,419.4,1.211,7.3,0.09
2020-01-05 17:15:00,19864.56,24.6,43.4,1.2,0,9.3,901.9,1.196,2.5,0.06
2020-01-05 17:30:00,19053.51,20.2,33.9,1.6,1,14.1,843.8,1.209,4.2,0.07
2020-01-05 17:45:00,19060.66,18.7,49.8,8.5,1,26.1,721.0,1.214,6.3,0.08
2020-01-05 18:00:00,38342.96,22.5,45.7,6.1,0,53.9,387.8,1.203,7.9,0.09
2020-01-05 18:15:00,39813.77,23.6,30.3,6.0,0,81.3,158.1,1.199,2.2,0.06
2020-01-05 18:30:00,38692.99,16.3,34.9,1.1,1,23.0,734.8,1.221,1.7,0.06
2020-01-05 18:45:00,38124.86,16.9,40.6,7.7,0,35.9,558.8,1.219,4.2,0.07
2020-01-05 19:00:00,39989.54,11.3,35.2,4.8,0,37.6,557.5,1.236,7.0,0.09
2020-01-05 19:15:00,37759.59,14.7,42.3,2.1,0,83.4,144.3,1.226,2.5,0.06
2020-01-05 19:30:00,40004.04,10.7,40.1,8.9,0,29.2,603.4,1.238,9.0,0.1
2020-01-05 19:45:00,37618.91,21.9,43.7,3.0,1,39.3,517.9,1.204,6.5,0.08
2020-01-05 20:00:00,39640.8,12.1,43.8,8.8,0,60.0,334.3,1.234,1.8,0.06
2020-01-05 20:15:00,39023.59,24.0,33.3,8.2,1,10.1,722.4,1.198,0.3,0.05
2020-01-05 20:30:00,39665.45,12.0,33.6,4.0,1,95.3,38.7,1.234,3.0,0.07
2020-01-05 20:45:00,38067.99,12.8,47.2,2.6,0,6.4,828.6,1.232,8.1,0.09
2020-01-05 21:00:00,18518.88,15.7,33.7,6.8,0,45.8,525.0,1.223,6.9,0.08
2020-01-05 21:15:00,18438.88,11.1,45.3,6.3,0,43.4,471.1,1.237,2.7,0.06
2020-01-05 21:30:00,19607.85,20.4,44.7,1.8,0,82.2,167.9,1.209,4.4,0.07
2020-01-05 21:45:00,18848.35,24.8,47.4,3.9,0,60.2,387.9,1.196,0.9,0.05
2020-01-05 22:00:00,18297.69,11.3,34.8,3.2,1,17.3,769.0,1.236,0.8,0.05
2020-01-05 22:15:00,19405.8,14.2,37.3,3.6,0,33.2,611.1,1.227,3.0,0.07
2020-01-05 22:30:00,18895.24,16.1,34.1,7.0,0,38.5,534.1,1.222,5.3,0.08
2020-01-05 22:45:00,18616.87,21.6,38.9,8.3,1,18.1,712.7,1.205,0.0,0.05
2020-01-05 23:00:00,19645.65,17.2,37.8,3.5,0,33.6,586.8,1.218,7.2,0.09
2020-01-05 23:15:00,19944.77,16.3,36.9,2.6,0,55.7,431.9,1.221,7.1,0.09
2020-01-05 23:30:00,18901.72,17.4,40.1,5.9,0,63.9,295.2,1.218,7.9,0.09
2020-01-05 23:45:00,18574.6,18.4,31.2,9.4,1,86.3,134.4,1.215,5.9,0.08
2020-01-06 00:00:00,19577.08,11.9,45.3,5.9,0,60.6,336.8,1.234,4.3,0.07
2020-01-06 00:15:00,18818.9,15.2,38.2,1.2,1,8.2,880.8,1.224,6.4,0.08
2020-01-06 00:30:00,18580.57,21.5,30.3,9.7,0,81.8,165.0,1.206,2.6,0.06
2020-01-06 00:45:00,19336.3,11.6,46.3,5.6,0,74.7,233.8,1.235,7.8,0.09
2020-01-06 01:00:00,18698.73,22.1,32.4,6.2,0,7.4,910.8,1.204,4.7,0.07
2020-01-06 01:15:00,18263.44,23.1,36.1,5.2,1,59.7,391.3,1.201,7.4,0.09
2020-01-06 01:30:00,18505.52,15.3,37.9,6.0,0,74.3,238.4,1.224,8.9,0.09
2020-01-06 01:45:00,18876.51,10.9,44.5,4.6,0,59.0,349.3,1.237,7.4,0.09
2020-01-06 02:00:00,19664.51,10.3,34.2,3.5,1,99.9,0.9,1.239,4.9,0.07
2020-01-06 02:15:00,19165.63,19.1,31.6,5.6,0,54.9,443.4,1.213,4.3,0.07
2020-01-06 02:30:00,19811.56,16.3,30.8,1.5,0,50.6,417.3,1.221,8.0,0.09
2020-01-06 02:45:00,19057.5,18.6,45.4,4.0,0,16.7,785.1,1.214,5.0,0.08
2020-01-06 03:00:00,18877.14,10.5,39.9,4.6,0,49.7,407.6,1.239,6.7,0.08
2020-01-06 03:15:00,19048.67,14.7,46.9,5.4,0,74.5,242.5,1.226,5.0,0.08
2020-01-06 03:30:00,19942.42,16.5,38.8,2.2,1,55.3,394.0,1.221,1.2,0.06
2020-01-06 03:45:00,18957.96,19.3,44.1,4.6,0,1.7,981.5,1.212,9.8,0.1
2020-01-06 04:00:00,18682.6,17.6,31.0,8.0,1,29.7,604.4,1.217,9.4,0.1
2020-01-06 04:15:00,18576.56,24.3,32.8,4.4,1,67.8,301.3,1.197,8.8,0.09
2020-01-06 04:30:00,19903.58,19.5,34.8,6.7,1,33.4,570.5,1.212,2.5,0.06
2020-01-06 04:45:00,19775.22,12.9,43.7,1.6,1,42.8,536.1,1.231,2.8,0.06
2020-01-06 05:00:00,18834.92,18.2,32.6,8.5,1,76.6,205.0,1.215,8.9,0.09
2020-01-06 05:15:00,18488.87,17.7,43.1,6.7,1,55.9,415.4,1.217,3.8,0.07
2020-01-06 05:30:00,18607.55,14.1,45.6,3.0,0,67.9,281.6,1.228,4.2,0.07
2020-01-06 05:45:00,19837.55,17.0,43.9,3.6,1,86.3,113.7,1.219,4.2,0.07
2020-01-06 06:00:00,36594.01,17.4,46.4,2.4,1,34.9,625.2,1.218,4.7,0.07
2020-01-06 06:15:00,34134.49,10.7,43.9,7.0,0,30.9,571.3,1.238,8.4,0.09
2020-01-06 06:30:00,35766.77,19.7,48.8,6.1,1,18.1,656.4,1.211,6.7,0.08
2020-01-06 06:45:00,34854.73,20.4,30.4,1.2,0,23.9,615.7,1.209,7.7,0.09
2020-01-06 07:00:00,34932.62,13.6,47.9,3.7,0,63.5,300.3,1.229,2.7,0.06
2020-01-06 07:15:00,35376.68,11.4,32.4,2.2,1,8.5,817.1,1.236,7.0,0.09
2020-01-06 07:30:00,35271.03,12.7,34.5,9.1,1,37.5,534.1,1.232,7.6,0.09
2020-01-06 07:45:00,36326.54,12.5,46.9,8.0,0,88.7,98.1,1.233,6.8,0.08
2020-01-06 08:00:00,36828.16,17.7,39.0,9.6,0,10.2,787.3,1.217,5.6,0.08
2020-01-06 08:15:00,34566.34,19.7,47.3,2.7,1,96.3,35.8,1.211,5.7,0.08
2020-01-06 08:30:00,36338.48,23.6,37.4,5.0,1,46.8,445.1,1.199,0.4,0.05
2020-01-06 08:45:00,34543.1,19.1,45.8,1.8,1,41.3,509.3,1.213,2.1,0.06
2020-01-06 09:00:00,18635.26,18.2,31.5,5.3,1,52.0,446.6,1.215,8.0,0.09
2020-01-06 09:15:00,19183.76,22.4,47.7,3.8,0,52.3,461.2,1.203,6.3,0.08
2020-01-06 09:30:00,18956.13,19.3,47.5,8.5,0,12.8,738.0,1.212,5.9,0.08
2020-01-06 09:45:00,19052.32,21.9,38.2,4.8,0,40.3,545.8,1.204,1.0,0.06
2020-01-06 10:00:00,19771.84,16.6,39.3,2.2,1,79.7,164.6,1.22,2.9,0.06
2020-01-06 10:15:00,19179.02,13.5,44.7,1.5,1,17.3,749.9,1.23,3.6,0.07
2020-01-06 10:30:00,19644.74,20.9,49.5,3.6,1,69.5,290.8,1.207,8.3,0.09
2020-01-06 10:45:00,19207.95,10.3,47.9,9.7,1,39.6,538.4,1.239,5.1,0.08
2020-01-06 11:00:00,18677.65,18.3,32.7,7.5,1,56.1,400.3,1.215,4.1,0.07
2020-01-06 11:15:00,18385.85,23.7,42.6,4.3,0,49.0,423.5,1.199,1.3,0.06
2020-01-06 11:30:00,18253.38,10.3,42.2,1.6,0,47.8,482.3,1.239,9.1,0.1
2020-01-06 11:45:00,18342.04,12.6,38.8,7.6,0,41.6,513.2,1.232,0.2,0.05
2020-01-06 12:00:00,24763.8,18.3,41.2,8.9,1,40.1,551.5,1.215,2.2,0.06
2020-01-06 12:15:00,25184.68,17.9,42.4,9.4,1,86.9,109.3,1.216,8.0,0.09
2020-01-06 12:30:00,25791.86,12.5,46.9,7.2,1,2.2,922.0,1.233,4.3,0.07
2020-01-06 12:45:00,24039.36,24.7,45.3,2.2,0,32.9,586.0,1.196,5.2,0.08
